date,TAVG:1:,TMAX:1:,TMIN:1:,PRCP:1:,SMS:1:-2,SMS:1:-4,SMS:1:-8,SMS:1:-20,SMS:1:-40,STO:1:-2,STO:2:-2,STO:1:-4,STO:2:-4,STO:1:-8,STO:2:-8,STO:1:-20,STO:2:-20,STO:1:-40,STO:2:-40,WDIRV:1:,WSPDV:1:,RHENC:1:
2016-11-29,34.7,41.5,31.8,0.0,30.3,35.2,37.6,37.4,37.5,36,36,37,37,39,39,42,43,47,47,274,5.0,91
2016-11-30,34.3,38.5,31.8,0.18,32.9,38.2,38.8,36.9,46.4,36,36,37,37,38,38,42,42,47,47,144,7.7,94
2016-12-01,33.4,39.9,27.1,0.0,29.9,34.9,37.2,37.4,49.8,35,35,36,36,38,38,42,42,46,46,238,7.9,91
2016-12-02,31.8,35.4,27.1,0.01,29.2,34.0,36.5,37.0,52.4,35,35,35,36,37,37,41,42,46,46,108,5.4,92
2016-12-03,38.1,41.4,32.9,0.01,29.2,34.2,36.7,36.8,51.2,37,37,37,37,38,38,41,41,46,46,235,10.0,86
2016-12-04,34.2,38.8,24.1,0.19,30.5,35.3,37.9,37.1,52.9,34,35,36,36,38,38,41,41,46,46,250,14.0,90
2016-12-05,26.4,32.0,16.7,0.0,27.5,33.1,36.2,36.7,52.3,33,34,35,35,37,37,41,41,45,46,119,4.6,89
2016-12-06,22.8,27.1,13.6,0.1,28.1,33.1,35.6,37.0,52.4,33,34,34,34,36,36,40,40,45,45,359,4.9,91
2016-12-07,17.2,26.8,6.3,0.0,27.1,32.8,35.7,36.6,52.5,33,33,34,34,36,36,40,40,45,45,107,2.5,85
2016-12-08,19.6,24.1,14.5,0.0,25.3,31.6,34.8,36.3,50.9,33,33,34,34,36,36,40,40,45,45,101,7.2,87
2016-12-09,24.4,29.3,21.0,0.0,26.3,31.6,34.9,35.9,50.6,33,33,34,34,35,36,39,39,44,44,128,5.8,94
2016-12-10,24.1,31.3,18.3,0.0,27.0,32.4,34.9,35.9,50.3,33,33,34,34,35,36,39,39,44,44,104,7.1,94
2016-12-11,31.3,34.7,27.3,0.26,27.8,33.0,34.8,35.6,49.0,33,33,34,34,35,36,39,39,44,44,198,9.0,93
2016-12-12,25.2,30.4,22.5,0.0,28.3,33.3,35.1,35.8,47.4,33,33,34,34,35,36,39,39,44,44,309,4.4,95
2016-12-13,22.1,25.5,9.7,0.09,28.5,33.2,35.4,35.8,46.8,33,34,34,34,35,36,39,39,43,44,294,1.6,92
2016-12-14,22.6,28.2,12.4,0.0,28.5,33.5,35.7,35.2,47.0,33,34,34,34,35,36,39,39,43,43,97,4.8,93
2016-12-15,15.3,26.6,13.5,0.0,28.5,33.5,35.9,35.8,46.3,34,34,34,35,35,36,39,39,43,43,310,4.3,92
2016-12-17,5.0,11.7,3.9,,28.0,33.2,35.7,35.3,45.5,33,34,34,34,35,36,38,39,43,43,102,4.7,86
2016-12-18,15.4,19.8,10.2,0.0,27.6,32.8,35.4,35.3,45.5,33,33,34,34,35,36,38,39,43,43,105,11.7,92
2016-12-19,24.3,28.9,18.1,0.0,27.5,33.0,35.5,35.4,,,,,,,,,,,,113,13.7,90
2016-12-20,32.4,42.3,26.2,0.23,29.2,33.9,35.9,35.7,45.7,33,34,34,34,35,35,38,38,42,43,200,13.7,87
2016-12-21,27.3,33.8,21.4,0.0,,,,,,34,,34,,35,,38,,42,42,108,7.9,85
2016-12-22,27.1,30.2,24.6,0.0,29.0,33.8,36.5,35.9,47.3,33,34,34,34,35,36,38,38,42,42,103,12.1,78
2016-12-23,28.9,33.3,25.5,0.0,28.9,33.7,36.3,35.7,47.0,34,34,34,34,35,36,38,38,42,42,113,10.4,79
2016-12-24,27.0,30.0,23.2,0.0,29.1,34.4,36.5,36.1,47.0,34,34,34,35,35,36,38,38,42,42,273,6.8,86
2016-12-25,20.1,31.1,3.4,0.13,29.3,34.4,36.4,35.9,47.7,34,34,34,35,35,36,38,38,42,42,201,3.0,85
2016-12-26,23.7,26.8,19.6,0.0,,,,,,34,,34,,35,,38,,42,42,107,10.5,87
2016-12-27,30.0,35.6,23.7,0.03,,,,,,,,,,,,,,,,199,18.5,90
